food_id,source,usda_food_id,name_zh,name_en,protein_g_per_100g,fat_g_per_100g,carbs_g_per_100g,gi,gi_level,gi_source,gi_match_note,category,translation_note
sr_legacy_174316,sr_legacy,174316,羊腿沙朗半边，可分离瘦肉和脂肪，外部脂肪修整至1/4英寸，Choice等级，熟，烤制,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",24.63,20.67,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174317,sr_legacy,174317,羊腿沙朗半边，仅可分离瘦肉，外部脂肪修整至1/4英寸，Choice等级，生,"Lamb, leg, sirloin half, separable lean only, trimmed to 1/4"" fat, choice, raw",20.55,5.08,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174318,sr_legacy,174318,羊腿沙朗半边，仅可分离瘦肉，外部脂肪修整至1/4英寸，Choice等级，熟，烤制,"Lamb, leg, sirloin half, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",28.35,9.17,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174319,sr_legacy,174319,羊腰肉，可分离瘦肉和脂肪，外部脂肪修整至1/4英寸，Choice等级，生,"Lamb, loin, separable lean and fat, trimmed to 1/4"" fat, choice, raw",16.32,26.63,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174320,sr_legacy,174320,羊腰肉，仅可分离瘦肉，外部脂肪修整至1/4英寸，Choice等级，熟，烤制,"Lamb, loin, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",26.59,9.76,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174321,sr_legacy,174321,羔羊肋部肉，可分离瘦肉和脂肪，外部脂肪修至 1/4 英寸，Choice 等级，生,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, raw",14.52,34.39,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174322,sr_legacy,174322,羔羊肋部肉，可分离瘦肉和脂肪，外部脂肪修至 1/4 英寸，Choice 等级，烤炙熟,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",22.13,29.59,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174323,sr_legacy,174323,羔羊肋部肉，可分离瘦肉和脂肪，外部脂肪修至 1/4 英寸，Choice 等级，烤熟,"Lamb, rib, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",21.12,29.82,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174324,sr_legacy,174324,羔羊整肩肉（肩臂和肩胛），可分离瘦肉和脂肪，外部脂肪修至 1/4 英寸，Choice 等级，烤炙熟,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",24.42,19.26,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174325,sr_legacy,174325,羔羊整肩肉（肩臂和肩胛），可分离瘦肉和脂肪，外部脂肪修至 1/4 英寸，Choice 等级，烤熟,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",22.51,19.97,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174326,sr_legacy,174326,羔羊整肩肉（肩臂和肩胛），仅可分离瘦肉，外部脂肪修至 1/4 英寸，Choice 等级，生,"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, raw",19.55,6.76,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174327,sr_legacy,174327,羔羊整肩肉（肩臂和肩胛），仅可分离瘦肉，外部脂肪修至 1/4 英寸，Choice 等级，炖煮熟,"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",32.81,15.89,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174328,sr_legacy,174328,羔羊肩臂肉，可分离瘦肉和脂肪，外部脂肪修至 1/4 英寸，Choice 等级，烤炙熟,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",24.44,19.55,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174329,sr_legacy,174329,羔羊肩臂肉，可分离瘦肉和脂肪，外部脂肪修至 1/4 英寸，Choice 等级，烤熟,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",22.53,20.24,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174330,sr_legacy,174330,羔羊肩臂肉，仅可分离瘦肉，外部脂肪修至 1/4 英寸，Choice 等级，生,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, raw",19.99,5.2,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174331,sr_legacy,174331,羔羊肩臂肉，仅可分离瘦肉，外部脂肪修至 1/4 英寸，Choice 等级，炖煮熟,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",35.54,14.08,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174332,sr_legacy,174332,羔羊肩胛肉，可分离瘦肉和脂肪，外部脂肪修至 1/4 英寸，Choice 等级，烤炙熟,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",23.08,19.94,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174333,sr_legacy,174333,羔羊肩胛肉，可分离瘦肉和脂肪，外部脂肪修至 1/4 英寸，Choice 等级，烤熟,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",22.25,20.61,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174334,sr_legacy,174334,羔羊肩胛肉，仅可分离瘦肉，外部脂肪修至 1/4 英寸，Choice 等级，生,"Lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, raw",19.29,7.63,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174335,sr_legacy,174335,羔羊肩胛肉，仅可分离瘦肉，外部脂肪修至 1/4 英寸，Choice 等级，炖煮熟,"Lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",32.35,16.64,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174336,sr_legacy,174336,新西兰进口，冷冻，羔羊肉，修整零售切块混合，可分离瘦肉和脂肪，生,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, raw",16.74,22.74,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174337,sr_legacy,174337,新西兰进口，冷冻，羔羊肉，修整零售切块混合，可分离瘦肉和脂肪，熟,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, cooked",24.42,22.26,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174338,sr_legacy,174338,新西兰进口，冷冻，羔羊肉，修整零售切块混合，仅可分离瘦肉，生,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean only, raw",20.75,4.41,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174339,sr_legacy,174339,新西兰进口，冷冻，羔羊肉，修整零售切块混合，仅可分离瘦肉，熟,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean only, cooked",29.59,8.86,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174340,sr_legacy,174340,新西兰进口，羊前腱，仅可分离瘦肉，生,"Lamb, New Zealand, imported, fore-shank, separable lean only, raw",22.05,3.77,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174341,sr_legacy,174341,新西兰进口，羊前腱，仅可分离瘦肉，熟，炖煮,"Lamb, New Zealand, imported, fore-shank, separable lean only, cooked, braised",33.31,8.4,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174342,sr_legacy,174342,新西兰进口羔羊腿排/肉排，带骨，可分离瘦肉和脂肪，生,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, raw",18.64,14.52,0.13,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174343,sr_legacy,174343,新西兰进口，冷冻，羔羊肉，整只羊腿（含小腿和沙朗），可分离瘦肉和脂肪，熟，烤制,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, cooked, roasted",24.81,15.56,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174344,sr_legacy,174344,驼鹿肉，生,"Game meat, moose, raw",22.24,0.74,0.0,,,,,"Lamb, Veal, and Game Products",Moose 译为驼鹿肉
sr_legacy_174345,sr_legacy,174345,驼鹿肉，熟，烤制,"Game meat, moose, cooked, roasted",29.27,0.97,0.0,,,,,"Lamb, Veal, and Game Products",Moose 译为驼鹿肉
sr_legacy_174346,sr_legacy,174346,家兔肉，综合切块，熟，炖制,"Game meat, rabbit, domesticated, composite of cuts, cooked, stewed",30.38,8.41,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174347,sr_legacy,174347,野兔肉，生,"Game meat, rabbit, wild, raw",21.79,2.32,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174348,sr_legacy,174348,野兔肉，熟，炖制,"Game meat, rabbit, wild, cooked, stewed",33.02,3.51,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174349,sr_legacy,174349,浣熊肉，熟，烤制,"Game meat, raccoon, cooked, roasted",29.2,14.5,0.0,,,,,"Lamb, Veal, and Game Products",少见野味，中文按浣熊肉处理
sr_legacy_174350,sr_legacy,174350,羔羊脑，平底锅煎熟,"Lamb, variety meats and by-products, brain, cooked, pan-fried",16.97,22.19,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174351,sr_legacy,174351,小牛脑，生,"Veal, variety meats and by-products, brain, raw",10.32,8.21,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174352,sr_legacy,174352,小牛脑，炖煮熟,"Veal, variety meats and by-products, brain, cooked, braised",11.48,9.63,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174353,sr_legacy,174353,小牛脑，平底锅煎熟,"Veal, variety meats and by-products, brain, cooked, pan-fried",14.48,16.75,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174354,sr_legacy,174354,羔羊肾，生,"Lamb, variety meats and by-products, kidneys, raw",15.74,2.95,0.82,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174355,sr_legacy,174355,羔羊肾，炖煮熟,"Lamb, variety meats and by-products, kidneys, cooked, braised",23.65,3.62,0.99,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174356,sr_legacy,174356,小牛肾，生,"Veal, variety meats and by-products, kidneys, raw",15.76,3.12,0.85,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174357,sr_legacy,174357,小牛肾，炖煮熟,"Veal, variety meats and by-products, kidneys, cooked, braised",26.32,5.66,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174358,sr_legacy,174358,小牛肝，平底锅煎熟,"Veal, variety meats and by-products, liver, cooked, pan-fried",27.37,6.51,4.47,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174359,sr_legacy,174359,羔羊肺，生,"Lamb, variety meats and by-products, lungs, raw",16.7,2.6,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174360,sr_legacy,174360,羔羊肺，炖煮熟,"Lamb, variety meats and by-products, lungs, cooked, braised",19.88,3.1,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174361,sr_legacy,174361,小牛肺，生,"Veal, variety meats and by-products, lungs, raw",16.3,2.3,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174362,sr_legacy,174362,小牛胰腺，生,"Veal, variety meats and by-products, pancreas, raw",15.0,13.1,0.0,,,,,"Lamb, Veal, and Game Products",小牛内脏/副产品，术语需按实际食材核对
sr_legacy_174363,sr_legacy,174363,小牛胰腺，炖煮熟,"Veal, variety meats and by-products, pancreas, cooked, braised",29.1,14.6,0.0,,,,,"Lamb, Veal, and Game Products",小牛内脏/副产品，术语需按实际食材核对
sr_legacy_174364,sr_legacy,174364,羔羊脾，生,"Lamb, variety meats and by-products, spleen, raw",17.2,3.1,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174365,sr_legacy,174365,羔羊脾，炖煮熟,"Lamb, variety meats and by-products, spleen, cooked, braised",26.46,4.77,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174366,sr_legacy,174366,羔羊舌，生,"Lamb, variety meats and by-products, tongue, raw",15.7,17.17,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174367,sr_legacy,174367,羔羊舌，炖煮熟,"Lamb, variety meats and by-products, tongue, cooked, braised",21.57,20.28,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174368,sr_legacy,174368,小牛舌，生,"Veal, variety meats and by-products, tongue, raw",17.18,5.48,1.91,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174369,sr_legacy,174369,小牛舌，炖煮熟,"Veal, variety meats and by-products, tongue, cooked, braised",25.85,10.1,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174370,sr_legacy,174370,羊绞肉，生,"Lamb, ground, raw",16.56,23.41,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174371,sr_legacy,174371,羊前腱，可分离瘦肉和脂肪，外部脂肪修整至1/8英寸，熟，炖煮,"Lamb, foreshank, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",28.37,13.46,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174372,sr_legacy,174372,羔羊肉，整只羊腿（含小腿和沙朗），可分离瘦肉和脂肪，外部脂肪修整至1/8英寸，Choice等级，生,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, choice, raw",18.47,14.42,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174373,sr_legacy,174373,羔羊肉，整只羊腿（含小腿和沙朗），可分离瘦肉和脂肪，外部脂肪修整至1/8英寸，Choice等级，熟，烤制,"Lamb, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",26.2,14.42,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174374,sr_legacy,174374,羊腿小腿半边，可分离瘦肉和脂肪，外部脂肪修整至1/8英寸，Choice等级，生,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",18.99,11.5,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174375,sr_legacy,174375,羊腰肉，可分离瘦肉和脂肪，外部脂肪修整至1/8英寸，Choice等级，熟，炙烤,"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",26.06,20.61,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174376,sr_legacy,174376,羊腰肉，可分离瘦肉和脂肪，外部脂肪修整至1/8英寸，Choice等级，熟，烤制,"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",23.27,21.12,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174377,sr_legacy,174377,羔羊肋部肉，可分离瘦肉和脂肪，外部脂肪修至 1/8 英寸，Choice 等级，生,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, raw",15.32,30.71,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174378,sr_legacy,174378,羔羊肋部肉，可分离瘦肉和脂肪，外部脂肪修至 1/8 英寸，Choice 等级，烤炙熟,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",23.06,26.82,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174379,sr_legacy,174379,羔羊整肩肉（肩臂和肩胛），可分离瘦肉和脂肪，外部脂肪修至 1/8 英寸，Choice 等级，烤熟,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",22.7,19.08,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174380,sr_legacy,174380,羔羊肩臂肉，可分离瘦肉和脂肪，外部脂肪修至 1/8 英寸，Choice 等级，生,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, raw",17.19,18.94,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174381,sr_legacy,174381,羔羊肩臂肉，可分离瘦肉和脂肪，外部脂肪修至 1/8 英寸，Choice 等级，炖煮熟,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",31.1,22.65,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174382,sr_legacy,174382,羔羊肩臂肉，可分离瘦肉和脂肪，外部脂肪修至 1/8 英寸，烤炙熟,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",24.91,18.05,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174383,sr_legacy,174383,羔羊肩臂肉，可分离瘦肉和脂肪，外部脂肪修至 1/8 英寸，Choice 等级，烤熟,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/8"" fat, choice, roasted",22.93,18.75,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174384,sr_legacy,174384,新西兰进口，冷冻，羔羊肉，修整零售切块混合，可分离瘦肉和脂肪，外部脂肪修整至1/8英寸，生,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, raw",17.95,17.2,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174385,sr_legacy,174385,新西兰进口，冷冻，羔羊肉，修整零售切块混合，可分离瘦肉和脂肪，外部脂肪修整至1/8英寸，熟,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, cooked",25.26,17.98,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174386,sr_legacy,174386,新西兰进口，冷冻，羊前腱，可分离瘦肉和脂肪，外部脂肪修整至1/8英寸，生,"Lamb, New Zealand, imported, frozen, foreshank, separable lean and fat, trimmed to 1/8"" fat, raw",18.04,16.15,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174387,sr_legacy,174387,新西兰进口，冷冻，羊前腱，可分离瘦肉和脂肪，外部脂肪修整至1/8英寸，熟，炖煮,"Lamb, New Zealand, imported, frozen, foreshank, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",26.97,15.83,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174388,sr_legacy,174388,新西兰进口，冷冻，羊肋肉，可分离瘦肉和脂肪，外部脂肪修整至1/8英寸，生,"Lamb, new zealand, imported, frozen, rib, separable lean and fat, trimmed to 1/8"" fat, raw",15.87,27.0,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174389,sr_legacy,174389,新西兰进口，冷冻，羊肋肉，可分离瘦肉和脂肪，外部脂肪修整至1/8英寸，熟，烤制,"Lamb, New Zealand, imported, frozen, rib, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",19.86,25.74,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174390,sr_legacy,174390,新西兰进口，冷冻，羔羊肉，整肩（臂部和肩胛），可分离瘦肉和脂肪，外部脂肪修整至1/8英寸，生,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, raw",17.19,19.74,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174391,sr_legacy,174391,新西兰进口，冷冻，羔羊肉，整肩（臂部和肩胛），可分离瘦肉和脂肪，外部脂肪修整至1/8英寸，熟，炖煮,"Lamb, New Zealand, imported, frozen, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, cooked, braised",29.43,24.03,0.0,,,,,"Lamb, Veal, and Game Products",
sr_legacy_174392,sr_legacy,174392,小牛整块胸肉，去骨，可分离瘦肉和脂肪，生,"Veal, breast, whole, boneless, separable lean and fat, raw",17.47,14.75,0.0,,,,,"Lamb, Veal, and Game Products",
